epoch,train_loss,train_acc,val_loss,val_acc
1,0.4311721728695254,0.6485272091862206,0.8867669740558801,0.5476784822765851
2,0.21702064079787214,0.7559910134797804,0.8971275092361573,0.4977533699450824
3,0.1663641392797812,0.7975536694957563,0.7956921796589211,0.6060908637044433
4,0.12846737551766518,0.8240139790314528,0.8491093632107191,0.5346979530703944
5,0.11196093963523299,0.8353719420868697,0.7634237060770653,0.5931103344982526
6,0.10078879975292067,0.8498502246630055,0.9036679960642228,0.5831253120319521
7,0.09172180218364498,0.8575886170743884,0.6931343114917659,0.6015976035946081
8,0.06112956713012797,0.8834248627059411,0.6175626947531031,0.6640039940089866
9,0.04309768072007242,0.9036445332001997,0.6213158279493697,0.670993509735397
10,0.04389327768230819,0.908137793310035,0.5913916778338295,0.6440339490763854
11,0.04102354697395847,0.9107588617074388,0.5858233222292473,0.7054418372441338
12,0.03425004709413423,0.9222416375436845,0.653418871354176,0.6789815277084373
13,0.042969133965280494,0.9118821767348977,0.6269964628438621,0.7024463305042437
14,0.04009635135702532,0.90963554667998,0.6227637103243108,0.6864702945581628
15,0.031511590070743535,0.9278582126809786,0.6799375397886447,0.6919620569146281
16,0.025532712538029648,0.9292311532700949,0.6233895980472631,0.7219171243135297
17,0.021253031582250274,0.9400898652021967,0.6485471436963103,0.7159261108337494
18,0.021199259048219003,0.9377184223664503,0.6072693390662945,0.7159261108337494
19,0.015572163626492113,0.9463305042436345,0.6074510332916715,0.745881178232651
20,0.019079398753003393,0.9407139291063404,0.584120190595902,0.7743384922616076
21,0.015930768096711647,0.9487019470793809,0.5736696582791571,0.782326510234648
22,0.016386221705122675,0.9472041937094359,0.5890378991604089,0.7973040439340988
23,0.01495771813176152,0.9495756365451822,0.6783202880481095,0.7478781827259111
24,0.01502949410525936,0.9511982026959561,0.5934858674474556,0.7618572141787319
25,0.016528996185148977,0.9519470793809286,0.5626755039571704,0.7848227658512231
26,0.017402362490211872,0.9503245132301548,0.5558895318881905,0.7733399900149776
27,0.012155643151445324,0.9563155267099351,0.5393897334129526,0.7748377433849226
28,0.010201232142363318,0.9620569146280579,0.534289291633467,0.8102845731402896
29,0.009065043194664906,0.9651772341487769,0.5410925839403183,0.8047928107838243
30,0.008071374262802125,0.9692960559161258,0.5583271124603387,0.8202695956065901
31,0.008980466872621077,0.9672990514228657,0.5597242857820084,0.8297553669495756
32,0.00772702132454686,0.9667998002995507,0.5525639264942466,0.8242636045931103
33,0.008461453814033458,0.9684223664503245,0.5621959669510841,0.8172740888666999
34,0.007724659315729351,0.9696704942586121,0.5598120622734873,0.8012980529206191
35,0.007431231438648653,0.9729156265601597,0.6337988868065614,0.8217673489765353
36,0.007451638991791519,0.9710434348477284,0.6022465295096486,0.8262606090863704
37,0.006933263569039907,0.9712930604093859,0.5716504952905181,0.8257613579630554
38,0.006500698800170371,0.9740389415876186,0.5743004797073942,0.8487269096355466
39,0.005836097507528808,0.9772840738891663,0.5740287411498595,0.835746380429356
40,0.006282706704865759,0.9745381927109336,0.5794610390500075,0.8457314028956565
41,0.0061077822051631755,0.9746630054917623,0.5762152636104741,0.8577134298552171
42,0.005348103073961694,0.9757863205192212,0.5499731142313791,0.8597104343484773
43,0.0058729424834376015,0.9761607588617074,0.5804315278426564,0.8347478781827259
44,0.006035219481373201,0.977408886669995,0.6076584550897538,0.8297553669495756
45,0.005574594051179607,0.9767848227658512,0.5789179458686011,0.8482276585122317
46,0.005364818992632563,0.9795307039440839,0.5970552182768918,0.854218671992012
47,0.004848556091771352,0.9781577633549675,0.5925622814694346,0.8572141787319022
48,0.00496451645322131,0.9801547678482276,0.5825428746369143,0.8552171742386421
49,0.004276653963056985,0.9816525212181727,0.6403140643210752,0.854717923115327
50,0.004686569175099432,0.9814028956565152,0.6381981486656401,0.8567149276085871
51,0.003929473470879743,0.982526210683974,0.6119466405984942,0.8572141787319022
52,0.004612249980566263,0.9811532700948578,0.622385313197844,0.8447329006490265
53,0.00384501220466159,0.9848976535197205,0.6161156404006499,0.8512231652521218
54,0.004184521337431966,0.9814028956565152,0.625388087508563,0.8587119321018473
55,0.004146331418012708,0.982526210683974,0.6009498689541267,0.8602096854717923
56,0.0041450005963549795,0.9835247129306041,0.6132921072627923,0.853220169745382
57,0.003902244978104332,0.9836495257114328,0.6060431174528462,0.8617074388417374
58,0.003854396042170601,0.9806540189715427,0.6127602759594329,0.853719420868697
59,0.0038897634301491776,0.9838991512730904,0.6000450161684172,0.8647029455816275
60,0.0040344138218474,0.9848976535197205,0.6231457640008217,0.872191712431353
61,0.00361883116734209,0.9848976535197205,0.6116308412341196,0.8622066899650525
62,0.00450660787025049,0.9790314528207689,0.5988680510983965,0.8666999500748876
63,0.004026633910674377,0.9857713429855217,0.5762950366905077,0.8612081877184223
64,0.003989172889583679,0.9822765851223165,0.5964881920600259,0.8627059410883674
65,0.003826612015094383,0.9843984023964054,0.5868489579504511,0.8701947079380928
66,0.003950563169452276,0.982526210683974,0.6015038770166445,0.871193210184723
67,0.0035883987994496797,0.9845232151772342,0.5859933190802842,0.8731902146779831
68,0.003396656981325758,0.9867698452321517,0.6235978970647275,0.8627059410883674
69,0.004391364987355602,0.9821517723414878,0.5887882496289355,0.872191712431353
70,0.003664202840637957,0.9842735896155766,0.6406131139396133,0.8587119321018473
71,0.0038125946293308347,0.9824013979031453,0.5962759196996332,0.8632051922116825
72,0.003834682855240085,0.9852720918622067,0.6110533068641923,0.8657014478282576
73,0.003834765023366826,0.9829006490264603,0.593597582903613,0.8652021967049426
74,0.0032015927529420018,0.9868946580129805,0.5988377467712878,0.854218671992012
75,0.003578116978842745,0.9846480279580629,0.6122311696120042,0.8642036944583126
76,0.0038914317478455094,0.9833999001497753,0.5688638070033779,0.8647029455816275
77,0.0034349322559300826,0.9848976535197205,0.6117572581550805,0.8627059410883674
78,0.0039107056278354126,0.9853969046430354,0.5825282643794181,0.8691962056914628
79,0.004433837006530198,0.9817773339990015,0.6132996948403355,0.8751872191712431
80,0.0037261942707009603,0.9847728407388917,0.6316091106777719,0.8602096854717923
81,0.004313426792502582,0.9837743384922616,0.6046324681176344,0.8622066899650525
82,0.0034933923368206917,0.9841487768347479,0.5973726215805343,0.8637044433349975
83,0.00392956620791794,0.9846480279580629,0.6203190325515245,0.8627059410883674
84,0.00383291027400107,0.9831502745881179,0.5903048230018011,0.8597104343484773
85,0.0037343345740689145,0.9857713429855217,0.6032185679933041,0.8622066899650525
86,0.003296008063942897,0.985646530204693,0.5866546768488672,0.8597104343484773
87,0.003839122385482424,0.9865202196704943,0.6167940518675122,0.8681977034448327
88,0.003908724460903791,0.9827758362456316,0.5818478066401664,0.8676984523215178
89,0.0037553757231585942,0.9830254618072891,0.5978162553360388,0.872690963554668
90,0.0037425658144837936,0.9830254618072891,0.6090474473540329,0.8617074388417374
91,0.003868222246339421,0.9876435346979531,0.6229464292853579,0.8662006989515726
92,0.0036172887657771814,0.9845232151772342,0.5925066295380719,0.855716425361957
93,0.0035722187464044086,0.985646530204693,0.6522378900827197,0.8666999500748876
94,0.00405844943762975,0.9841487768347479,0.6030903468266524,0.8671992011982027
95,0.003013458134777006,0.9875187219171243,0.5817512006266856,0.8647029455816275
96,0.0029951130772075518,0.987144283574638,0.6041561254131396,0.8776834747878183
97,0.0036330895911747822,0.9832750873689465,0.6128957802973803,0.8607089365951074
98,0.0034380091673448586,0.9843984023964054,0.6295664474792142,0.8572141787319022
99,0.004306852089053302,0.982526210683974,0.6089974379113955,0.8657014478282576
100,0.003953572160837995,0.9833999001497753,0.596203968345494,0.8602096854717923
