epoch,train_loss,train_acc,val_loss,val_acc
1,0.2510948509565604,0.727408886669995,0.8834444914706874,0.5082376435346979
2,0.06837560624419839,0.8847978032950574,0.7920383397662752,0.6190713929106341
3,0.065672115021289,0.8889166250624064,0.7722034419231634,0.6510234648027958
4,0.042420155139518155,0.9071392910634049,1.0071505573589803,0.5521717423864204
5,0.038395025686017284,0.9165002496255616,0.7310514026026219,0.6859710434348477
6,0.01728749955356627,0.9453320019970045,0.781404980973964,0.6994508237643535
7,0.03709302661653108,0.9323514727908138,0.8133584778724285,0.7049425861208187
8,0.03234000885287226,0.9318522216674987,1.2256806774015612,0.4952571143285072
9,0.04686635660325631,0.9141288067898152,0.754938063714365,0.72591113330005
10,0.01177416053771251,0.9614328507239142,0.756750477800593,0.744882675986021
11,0.006661044711645096,0.9750374438342486,0.783789399291537,0.7873190214677983
12,0.008713979750622438,0.9747878182725911,0.8287398333378095,0.7653519720419371
13,0.010238771685327046,0.9685471792311533,0.971777507381563,0.7418871692461309
14,0.00946043710434959,0.9710434348477284,0.9656982320401292,0.7868197703444832
15,0.04416146256700084,0.9342236645032451,1.0452348214652738,0.6310534198701947
16,0.020147893357886207,0.9485771342985522,0.7791225147050914,0.7608587119321019
17,0.006674310408790209,0.9700449326010984,0.854299711451284,0.8122815776335497
18,0.004563777565296332,0.9827758362456316,0.8857807875185446,0.8377433849226161
19,0.003165010693452832,0.9870194707938093,0.894072069311761,0.8337493759360959
20,0.0028761326655265666,0.9881427858212681,0.9309766269584209,0.8512231652521218
21,0.0026197657154740962,0.9900149775336995,0.9548623385172871,0.8172740888666999
22,0.0028741790878783384,0.9893909136295557,0.9617102664899541,0.8267598602096855
23,0.0019066119850623638,0.9925112331502746,1.0284384687729198,0.8432351472790813
24,0.002049211990705464,0.9918871692461309,0.9830469426643652,0.835746380429356
25,0.0014214907099135523,0.9943834248627059,0.944079691314483,0.8507239141288068
26,0.0012250481152124015,0.9961308037943085,1.0388819950554171,0.8607089365951074
27,0.0007872599358776193,0.9970044932601099,1.0105176215737508,0.8587119321018473
28,0.0008058164563649918,0.997378931602596,1.077828187006328,0.8567149276085871
29,0.0013436979550890474,0.9943834248627059,1.0784361554394348,0.8587119321018473
30,0.0008845075030887966,0.997378931602596,1.1525847798606723,0.8592111832251622
31,0.0006060112779033014,0.9983774338492262,0.9684080705604611,0.854218671992012
32,0.0003937219878429309,0.9986270594108837,1.0064082938510064,0.8562156764852721
33,0.0004569210727561704,0.9982526210683974,0.9666908918338243,0.8597104343484773
34,0.0005867585016413826,0.9977533699450823,1.0770348422657057,0.8652021967049426
35,0.0005275380329494664,0.9976285571642536,1.1001311388839439,0.8602096854717923
36,0.0005840803148397917,0.9986270594108837,1.0638501957334165,0.8267598602096855
37,0.0006016025921998009,0.9971293060409386,1.092113546681178,0.8622066899650525
38,0.0009845101696402936,0.9980029955067399,1.0809934415998188,0.8337493759360959
39,0.0006036692107147547,0.9978781827259111,1.0142800788610384,0.8617074388417374
40,0.00034029910227599314,0.9995007488766849,1.1039061929604677,0.8642036944583126
41,0.0002728188385300562,0.9995007488766849,1.1006353304377807,0.8607089365951074
42,0.00023739189935575067,0.9992511233150274,1.1063520443838237,0.8577134298552171
43,0.00018662178807155985,0.9995007488766849,1.2145290875577712,0.8632051922116825
44,0.00015883965979869485,0.9997503744383425,1.1410468777030691,0.8681977034448327
45,0.0002614232976581479,0.99900149775337,1.0328540464252218,0.8657014478282576
46,0.0002134994986482233,0.9993759360958562,1.1635826348484724,0.8602096854717923
47,0.00033473381856621463,0.9993759360958562,1.2370561391665706,0.8666999500748876
48,0.0001527498178681253,0.9997503744383425,1.0783802364774782,0.8647029455816275
49,0.0001688985475962047,0.9995007488766849,1.1553604672297917,0.8637044433349975
50,0.00011443338380000497,0.9998751872191712,1.1740521861652227,0.8632051922116825
51,0.00012342136562444456,1.0,1.2250223650643068,0.8632051922116825
52,0.00013466693218222925,0.9998751872191712,1.1610236093811077,0.8706939590614079
53,0.0001526306881818372,0.9992511233150274,1.2597332715660825,0.8622066899650525
54,0.00011623137765230994,1.0,1.231942232778176,0.8642036944583126
55,0.00011288366015524851,0.9997503744383425,1.2645270559142603,0.8602096854717923
56,0.00010561648620568849,0.9998751872191712,1.0778679010336005,0.8691962056914628
57,0.00010534195715792363,1.0,1.1475756663310188,0.8681977034448327
58,0.0001050710320031205,0.9998751872191712,1.1799891111824552,0.8662006989515726
59,0.00023660899186626015,1.0,1.2456828468198844,0.8666999500748876
60,0.00014433082392794594,0.9996255616575137,1.2322547057540312,0.8662006989515726
61,0.0001340444940063217,0.9996255616575137,1.1937542478560925,0.8647029455816275
62,0.00014536547191530913,0.9996255616575137,1.3610970151019703,0.8637044433349975
63,9.376595593107266e-05,1.0,1.125521355132371,0.8632051922116825
64,0.0001166641504778522,0.9996255616575137,1.1490405627521227,0.8647029455816275
65,0.00012629005410559117,0.9996255616575137,1.1320815275028475,0.8652021967049426
66,0.00010019273431081263,0.9998751872191712,1.1083103510747834,0.8662006989515726
67,9.393477454950285e-05,0.9998751872191712,1.1998922812956545,0.8652021967049426
68,0.00010933806503199611,0.9998751872191712,1.2242067820777074,0.8691962056914628
69,8.571442968227006e-05,0.9997503744383425,1.127423655998689,0.8642036944583126
70,8.49243830671221e-05,1.0,1.2131780102231535,0.8612081877184223
71,0.00011151597487098104,0.9995007488766849,1.1800982760627212,0.8681977034448327
72,7.062055726618266e-05,0.9998751872191712,1.222180572677361,0.8652021967049426
73,0.00010056234581424289,0.9998751872191712,1.157440828216177,0.8696954568147778
74,9.022388959822398e-05,1.0,1.1483717970531462,0.8642036944583126
75,0.00010134664300437266,0.9998751872191712,1.1988698765747081,0.8666999500748876
76,0.00015970787431680212,0.9996255616575137,1.1191479003971003,0.8657014478282576
77,0.00014597374886639682,0.9996255616575137,1.3077648814341691,0.8662006989515726
78,9.481503424198711e-05,1.0,1.181797117545375,0.8681977034448327
79,0.0001108870125758179,0.9998751872191712,1.3084481477112515,0.8632051922116825
80,7.926063114940875e-05,1.0,1.2217052331193352,0.8627059410883674
81,8.456213073167102e-05,0.9998751872191712,1.2363594095006443,0.8686969545681478
82,0.00016601945749977214,1.0,1.1224169858577426,0.8647029455816275
83,0.00016210545047071933,0.9992511233150274,1.1666034930239186,0.8632051922116825
84,0.00013300923636145714,0.9996255616575137,1.2337888305447902,0.8637044433349975
85,0.0001007268797954139,0.9998751872191712,1.2807424720441825,0.8637044433349975
86,0.00012756497046168143,0.9997503744383425,1.2154327166553622,0.8666999500748876
87,8.07650722816672e-05,1.0,1.1506249479172055,0.8652021967049426
88,7.513049941320954e-05,1.0,1.2882590129026699,0.8642036944583126
89,8.247241179596078e-05,1.0,1.2323489719801883,0.8647029455816275
90,8.791587437625441e-05,1.0,1.2506467944761543,0.8657014478282576
91,0.00010099807584795895,0.9996255616575137,1.183979046550085,0.8657014478282576
92,0.0001585068780393793,0.9997503744383425,1.2407595266476905,0.8681977034448327
93,9.21522742068876e-05,0.9998751872191712,1.2300212712836636,0.8647029455816275
94,7.46519201626307e-05,1.0,1.1906140108094831,0.8652021967049426
95,8.665676913739108e-05,0.9998751872191712,1.224620053872905,0.8666999500748876
96,7.320357768795106e-05,0.9998751872191712,1.184516537274293,0.8676984523215178
97,9.798292971044222e-05,1.0,1.278779679902839,0.8676984523215178
98,0.00014279650569403696,0.9998751872191712,1.2471355416003431,0.8647029455816275
99,0.00011181358115306321,0.9997503744383425,1.149402017853466,0.8666999500748876
100,8.673628971461126e-05,1.0,1.1739511986077575,0.8666999500748876
