epoch,train_loss,train_acc,val_loss,val_acc
1,0.5864322780818862,0.5111083374937594,1.243730959508994,0.19620569146280578
2,0.22550005495875583,0.7114328507239142,1.2188334976859052,0.272591113330005
3,0.14579786316371238,0.7849475786320519,0.8366820127798567,0.5177234148776835
4,0.1244176164440554,0.814153769345981,0.7871808030280362,0.5596605092361457
5,0.08923331014272634,0.8538442336495257,0.6925055623590143,0.6385421867199201
6,0.09057344997667159,0.860833749375936,0.8686673656083677,0.5566650024962556
7,0.074507193157242,0.8684473290064902,0.8063705618001792,0.5466799800299551
8,0.09586453552000296,0.8579630554168747,0.7424875304988189,0.6245631552670994
9,0.05639997417227185,0.8896655017473789,0.8217969331750855,0.6305541687468796
10,0.041330488405180645,0.9037693459810284,0.6852802627990082,0.6485272091862206
11,0.03553245210563517,0.9135047428856715,0.7370526600764861,0.672990514228657
12,0.03149180679618792,0.9155017473789316,0.6860596319466189,0.671992011982027
13,0.023751736182907313,0.9274837743384923,0.6702049362379732,0.6979530703944083
14,0.022444670378261665,0.927109335996006,0.7317888477237833,0.6919620569146281
15,0.022618926596361447,0.928607089365951,0.7538813943870057,0.7189216175736396
16,0.02061934810291271,0.9328507239141288,0.64568595539851,0.7229156265601597
17,0.01982739082287906,0.9354717923115327,0.6934117130261924,0.708936595107339
18,0.03558601011278938,0.9241138292561158,1.0114688029958199,0.6020968547179231
19,0.02748090941440342,0.9259860209685472,0.7672322737950417,0.6814777833250125
20,0.024884304827050348,0.9340988517224164,0.8407623507770609,0.7159261108337494
21,0.022520060174300135,0.9375936095856215,0.6859934805514393,0.7264103844233649
22,0.014065924048036917,0.9449575636545182,0.7291471243380786,0.7468796804792811
23,0.012472812797040997,0.9506989515726411,0.792464348743751,0.7134298552171743
24,0.011754369882669596,0.9497004493260109,0.7481806631452491,0.7179231153270095
25,0.01212692660808701,0.9503245132301548,0.748584921813523,0.7528706939590614
26,0.01019882284503763,0.959435846230654,0.784081989714222,0.7608587119321019
27,0.010952104896416723,0.9565651522715926,0.7160522485309044,0.7733399900149776
28,0.009248689954906993,0.9603095356964553,0.7551456063881673,0.7783325012481278
29,0.011074070243097013,0.9560659011482776,0.822254648014598,0.7683474787818273
30,0.009614404799933701,0.960434348477284,0.8073354865453628,0.7553669495756365
31,0.008929274978229606,0.9601847229156265,0.7312199414460825,0.7893160259610584
32,0.011688869835109568,0.9619321018472291,0.8067263109768502,0.7728407388916625
33,0.012046023802036681,0.95282076884673,0.8060399702174986,0.7683474787818273
34,0.009131488181091288,0.9648027958062906,0.834484473562693,0.7988017973040439
35,0.007790579075338732,0.9670494258612082,0.8098526378601596,0.7938092860708936
36,0.007512221275352191,0.9700449326010984,0.8421553722394447,0.8097853220169745
37,0.008965236826024948,0.9653020469296056,0.7475728627984308,0.7768347478781827
38,0.008470918213357173,0.9680479281078382,0.8422287281191593,0.8022965551672492
39,0.010062626529593324,0.9649276085871193,0.978258797379059,0.8022965551672492
40,0.008501588089923507,0.9684223664503245,0.9573748497384462,0.8032950574138792
41,0.006213806772591101,0.9731652521218173,0.8396028954120975,0.8237643534697953
42,0.0058121577434611885,0.9735396904643036,0.8333231465731986,0.8252621068397404
43,0.005867739373511629,0.9731652521218173,0.863808651373378,0.8297553669495756
44,0.005140022995895802,0.9749126310534199,0.8828636538785991,0.818771842236645
45,0.0050237850351510195,0.9777833250124813,0.8284335049223555,0.8297553669495756
46,0.005490477159239223,0.9771592611083375,0.8457735989966276,0.836245631552671
47,0.005450436671670615,0.9777833250124813,0.8378577693456182,0.8272591113330005
48,0.004886942746836545,0.9780329505741387,0.8554716907735473,0.8297553669495756
49,0.004738901799022305,0.9772840738891663,0.9213751350648988,0.8302546180728907
50,0.004508269341528617,0.9822765851223165,0.849591076269902,0.8452321517723415
51,0.0043763922623273116,0.9830254618072891,0.8404219909512991,0.8477284073889166
52,0.00463866163899539,0.9797803295057413,0.8618423190940575,0.8332501248127808
53,0.004164164533682983,0.9804043934098852,0.9165482941086864,0.8417373939091363
54,0.004341793118731253,0.9851472790813779,0.900603758503185,0.8507239141288068
55,0.0038694960634301765,0.9822765851223165,0.89139931438806,0.8437343984023964
56,0.00363447167667256,0.9848976535197205,0.9521565172622278,0.8492261607588617
57,0.004135307895978173,0.9821517723414878,0.9638443936780281,0.8487269096355466
58,0.0037721679646923302,0.9840239640539191,1.0308293436267526,0.8477284073889166
59,0.005146190264753145,0.9831502745881179,0.9537810096875228,0.8497254118821768
60,0.0029042282740560396,0.9877683474787818,0.9535260106912566,0.8512231652521218
61,0.0031445883707044795,0.9875187219171243,0.9233681898651513,0.8492261607588617
62,0.0035041777687440188,0.9857713429855217,0.9733474400123238,0.8681977034448327
63,0.004266367636732473,0.9843984023964054,0.9777836839794458,0.8552171742386421
64,0.0033495440857032295,0.9843984023964054,0.8994420370458068,0.8642036944583126
65,0.002664720134897259,0.9901397903145283,0.98726942949276,0.8372441337993011
66,0.0031462825995715797,0.9853969046430354,0.9178397120741446,0.8567149276085871
67,0.0026347638835126875,0.9876435346979531,0.8994718496792327,0.8607089365951074
68,0.00280569046860432,0.9880179730404394,0.9312243689478367,0.8681977034448327
69,0.0030250912031865667,0.9877683474787818,0.9352984703813144,0.8627059410883674
70,0.0029194473305924483,0.9860209685471792,0.9347517576535463,0.8647029455816275
71,0.0022838582051017044,0.9895157264103844,0.9524601919467724,0.8761857214178732
72,0.0023860215023061176,0.9880179730404394,0.9090599360849282,0.8681977034448327
73,0.0026147503206194614,0.9876435346979531,0.9529705520605839,0.8666999500748876
74,0.002216419822599644,0.9898901647528707,0.9882478729835226,0.8612081877184223
75,0.002232913543449048,0.9891412880678981,0.9394055729619396,0.872690963554668
76,0.002330690768691611,0.9908886669995007,0.9439092536479666,0.8671992011982027
77,0.002397528083150959,0.9892661008487269,0.9049547825880903,0.8696954568147778
78,0.002359517547166818,0.9905142286570144,0.9180960556119309,0.8716924613080379
79,0.0016522707901721848,0.9902646030953569,0.9156090899133944,0.8647029455816275
80,0.002471565629535027,0.9902646030953569,0.9536699308077812,0.8716924613080379
81,0.002294964743509593,0.9900149775336995,0.9268278917460459,0.8681977034448327
82,0.0022408089675943826,0.9891412880678981,0.9125594134873529,0.8597104343484773
83,0.001905335063317225,0.9898901647528707,0.9080452042493711,0.8686969545681478
84,0.002092889345040221,0.9895157264103844,0.9312859402557522,0.8647029455816275
85,0.0017375814847091814,0.9916375436844733,0.9338993604368885,0.8741887169246131
86,0.0024404887628349655,0.9881427858212681,0.9415938349303995,0.8696954568147778
87,0.0020011214268596308,0.9925112331502746,0.9119908951606027,0.8686969545681478
88,0.0023178853647245435,0.991263105341987,0.980890484196629,0.8666999500748876
89,0.0018964484681261874,0.9893909136295557,0.9165531047361825,0.872191712431353
90,0.001806853211123805,0.9927608587119321,0.9460402464217921,0.8652021967049426
91,0.0019979142094699305,0.9910134797803295,0.9383282144398196,0.8647029455816275
92,0.002267929134191015,0.9900149775336995,0.9590791013320564,0.8691962056914628
93,0.002118179598627091,0.9917623564653021,0.9398769216720783,0.8686969545681478
94,0.0019367220305243815,0.9911382925611583,0.9515148931319155,0.8662006989515726
95,0.0023392669183251607,0.9901397903145283,0.9487398390881847,0.872690963554668
96,0.0019339608720804113,0.9902646030953569,0.9114053245044267,0.8662006989515726
97,0.0020116529370452587,0.9892661008487269,0.9184071797909168,0.8666999500748876
98,0.0020658489562057495,0.9917623564653021,0.9372143166189008,0.871193210184723
99,0.0021216149105060624,0.9917623564653021,0.9785772922392554,0.8637044433349975
100,0.002037015369868011,0.9902646030953569,0.9404573066423252,0.8676984523215178
