epoch,train_loss,train_acc,val_loss,val_acc
1,0.7718070452057357,0.44658012980529205,1.6729940825322838,0.12131802296555168
2,0.47912230762581914,0.572391412880679,1.3487412066562021,0.2076884672990514
3,0.4060742806046234,0.6228157763354968,1.6592468398842166,0.21467798302546182
4,0.36962189861255706,0.6460309535696456,1.1780585622525608,0.4338492261607589
5,0.31784707084632907,0.6738642036944583,1.0853552751641125,0.4333499750374438
6,0.2910852357670776,0.7060659011482776,1.10790168328459,0.4737893160259611
7,0.2685312208493114,0.7262855716425362,0.9793710472937293,0.47878182725911134
8,0.24036485297838808,0.7410134797803295,1.1555518111287506,0.42236645032451325
9,0.23066948349036637,0.7477533699450823,1.042546013207419,0.4702945581627559
10,0.19990446773756163,0.771592611083375,0.9803771701266155,0.5731402895656516
11,0.1998277973500836,0.7697204193709436,0.928458190059519,0.582626060908637
12,0.19244320348883442,0.7840738891662506,1.0086916427997965,0.455317024463305
13,0.19424596695202442,0.7903145282076884,1.0462104196377058,0.5426859710434349
14,0.17115590968357583,0.7966799800299551,0.8304546908384791,0.5961058412381428
15,0.14753266117064523,0.8122815776335497,0.8254787160703914,0.6025961058412381
16,0.18147146270512285,0.7949326010983525,0.8840889289149391,0.5576635047428856
17,0.14192125576544093,0.8175237144283575,0.9425128169852498,0.5606590114827759
18,0.1563905791346499,0.8097853220169745,0.9256006212039287,0.5771342985521717
19,0.1421663844916101,0.8311283075386919,0.9515078637341648,0.5371942086869695
20,0.10323892214441978,0.841862206689965,0.8471085395565404,0.6060908637044433
21,0.08996517146382847,0.8575886170743884,0.842961627069379,0.6090863704443334
22,0.09143035194064252,0.8605841238142786,0.783560936473574,0.6280579131303046
23,0.08166811339505095,0.8655766350474289,0.8433421122926625,0.6050923614578133
24,0.08869070485345852,0.8589615576635048,0.9157506445319546,0.6030953569645532
25,0.08364513450924305,0.8619570644033949,0.9254300725263652,0.6245631552670994
26,0.07232420290976063,0.8769345981028457,0.9144785989241426,0.6305541687468796
27,0.06762013638380932,0.8781827259111333,0.9135230082425247,0.6470294558162756
28,0.0755034066802723,0.872191712431353,0.8583414824795735,0.6560159760359461
29,0.06472897859679883,0.8828007988017973,0.867052649475608,0.6460309535696456
30,0.06373582010520543,0.8841737393909136,0.8007155304781152,0.6450324513230155
31,0.06451571350303467,0.8799301048427359,0.8795137271485921,0.6290564153769346
